"Date","Price","Open","High","Low","Change %"
"Aug 06, 2015","81.75","81.28","81.81","81.17","0.52%"
"Aug 05, 2015","81.33","81.37","81.76","81.06","0.00%"
"Aug 04, 2015","81.33","81.39","82.04","81.07","-0.09%"
"Aug 03, 2015","81.40","81.62","82.07","81.31","-0.37%"
"Jul 31, 2015","81.70","82.02","82.60","81.33","-0.33%"
"Jul 30, 2015","81.97","82.61","82.75","81.75","-0.79%"
"Jul 29, 2015","82.62","82.65","83.34","82.25","-0.08%"
"Jul 28, 2015","82.69","81.48","82.95","81.31","1.57%"
"Jul 27, 2015","81.41","81.44","81.86","81.12","-0.05%"
"Jul 24, 2015","81.45","81.95","82.18","81.23","-0.53%"
"Jul 23, 2015","81.88","81.47","82.91","81.38","0.52%"
"Jul 22, 2015","81.46","82.07","82.28","81.41","-0.77%"
"Jul 21, 2015","82.09","81.51","82.56","81.45","0.61%"
"Jul 20, 2015","81.59","80.93","82.03","80.80","0.97%"
"Jul 17, 2015","80.81","80.82","81.34","80.74","-0.07%"
"Jul 16, 2015","80.87","81.65","81.83","80.54","-0.86%"
"Jul 15, 2015","81.57","82.85","83.00","81.47","-1.56%"
"Jul 14, 2015","82.86","82.64","82.98","82.29","0.29%"
"Jul 13, 2015","82.62","82.07","83.08","81.82","0.07%"
"Jul 10, 2015","82.56","81.81","82.85","81.69","0.88%"
"Jul 09, 2015","81.84","81.22","82.06","80.81","0.75%"
"Jul 08, 2015","81.23","81.53","81.77","80.70","-0.32%"
"Jul 07, 2015","81.49","82.00","82.11","81.05","-0.60%"
"Jul 06, 2015","81.98","81.73","82.46","80.88","-0.33%"
"Jul 03, 2015","82.25","82.71","82.89","81.91","-0.57%"
"Jul 02, 2015","82.72","82.97","83.12","82.34","-0.29%"
"Jul 01, 2015","82.96","82.89","83.60","82.82","0.12%"
"Jun 30, 2015","82.86","83.95","83.99","82.47","-1.30%"
"Jun 29, 2015","83.95","83.98","84.56","82.89","-0.99%"
"Jun 26, 2015","84.79","85.35","85.47","84.52","-0.75%"
"Jun 25, 2015","85.43","85.41","85.80","85.22","0.12%"
"Jun 24, 2015","85.33","84.91","85.58","84.79","0.44%"
"Jun 23, 2015","84.96","84.72","85.06","84.62","0.32%"
"Jun 22, 2015","84.69","84.91","85.19","84.65","-0.09%"
"Jun 19, 2015","84.77","85.17","85.36","84.47","-0.48%"
"Jun 18, 2015","85.18","86.21","86.36","84.74","-1.23%"
"Jun 17, 2015","86.24","86.14","86.46","85.54","0.03%"
"Jun 16, 2015","86.21","86.40","86.66","86.12","-0.21%"
"Jun 15, 2015","86.39","86.22","86.60","86.03","0.27%"
"Jun 12, 2015","86.16","86.56","86.81","85.89","-0.45%"
"Jun 11, 2015","86.55","88.33","88.39","86.09","-2.16%"
"Jun 10, 2015","88.46","88.71","89.07","87.80","-0.28%"
"Jun 09, 2015","88.71","88.95","89.05","88.31","-0.26%"
"Jun 08, 2015","88.94","88.44","89.16","88.22","0.45%"
"Jun 05, 2015","88.54","88.72","89.25","88.35","-0.16%"
"Jun 04, 2015","88.68","88.90","89.15","88.41","-0.21%"
"Jun 03, 2015","88.87","89.12","89.26","88.69","-0.31%"
"Jun 02, 2015","89.15","88.70","89.35","88.47","0.56%"
"Jun 01, 2015","88.65","88.11","88.74","87.71","0.48%"
"May 29, 2015","88.23","89.05","89.16","87.93","-0.81%"
"May 28, 2015","88.95","89.86","89.98","88.61","-1.00%"
"May 27, 2015","89.85","88.95","89.86","88.88","0.91%"
"May 26, 2015","89.04","88.90","89.69","88.76","0.20%"
"May 25, 2015","88.86","88.94","89.04","88.73","-0.03%"
"May 22, 2015","88.89","88.98","89.43","88.59","-0.12%"
"May 21, 2015","89.00","88.66","89.00","88.41","0.37%"
"May 20, 2015","88.67","88.59","89.14","88.34","0.02%"
"May 19, 2015","88.65","88.72","89.34","88.32","-0.01%"
"May 18, 2015","88.66","89.08","89.16","88.40","-0.56%"
"May 15, 2015","89.16","89.32","89.47","88.94","-0.20%"
"May 14, 2015","89.34","89.21","90.12","89.06","0.19%"
"May 13, 2015","89.17","88.17","89.56","87.72","1.04%"
"May 12, 2015","88.25","88.09","88.76","88.01","0.18%"
"May 11, 2015","88.09","90.09","90.13","88.03","-1.83%"
"May 08, 2015","89.73","89.21","89.81","88.98","0.61%"
"May 07, 2015","89.19","89.56","89.97","88.78","-0.44%"
"May 06, 2015","89.58","90.61","90.81","89.42","-1.14%"
"May 05, 2015","90.61","90.58","90.86","90.23","0.06%"
"May 04, 2015","90.56","90.62","90.82","90.25","-0.03%"
"May 01, 2015","90.59","90.88","91.13","90.28","-0.35%"
"Apr 30, 2015","90.91","91.45","91.50","90.00","-0.56%"
"Apr 29, 2015","91.42","91.72","92.09","91.36","-0.35%"
"Apr 28, 2015","91.74","91.01","92.04","90.75","0.81%"
"Apr 27, 2015","91.00","90.56","91.26","90.18","0.53%"
"Apr 24, 2015","90.52","90.80","90.90","90.22","-0.32%"
"Apr 23, 2015","90.81","91.90","91.94","90.47","-1.21%"
"Apr 22, 2015","91.92","91.79","92.48","91.69","0.15%"
"Apr 21, 2015","91.78","91.31","92.14","91.17","0.48%"
"Apr 20, 2015","91.34","91.86","91.86","91.19","-0.03%"
"Apr 17, 2015","91.37","91.30","91.86","91.01","0.10%"
"Apr 16, 2015","91.28","90.47","91.62","90.28","0.92%"
"Apr 15, 2015","90.45","89.83","90.61","89.53","0.72%"
"Apr 14, 2015","89.80","89.52","90.08","89.05","0.27%"
"Apr 13, 2015","89.56","90.45","90.66","89.14","-1.16%"
"Apr 10, 2015","90.61","91.25","91.55","90.36","-0.70%"
"Apr 09, 2015","91.25","90.69","91.31","90.56","0.57%"
"Apr 08, 2015","90.73","90.16","91.16","90.05","0.65%"
"Apr 07, 2015","90.14","90.16","90.58","89.88","-0.01%"
"Apr 06, 2015","90.15","90.45","90.67","89.94","-0.45%"
"Apr 03, 2015","90.56","89.94","90.72","89.59","0.75%"
"Apr 02, 2015","89.89","89.24","89.99","88.84","0.72%"
"Apr 01, 2015","89.25","89.75","89.79","88.76","-0.56%"
"Mar 31, 2015","89.75","90.19","90.29","89.52","-0.52%"
"Mar 30, 2015","90.22","90.13","90.41","89.73","0.07%"
"Mar 27, 2015","90.16","90.68","90.81","90.09","-0.46%"
"Mar 26, 2015","90.58","90.91","90.98","89.95","-0.34%"
"Mar 25, 2015","90.89","91.67","91.86","90.73","-0.84%"
"Mar 24, 2015","91.66","91.64","91.88","91.12","0.02%"
"Mar 23, 2015","91.64","90.70","91.92","90.52","0.89%"
"Mar 20, 2015","90.83","89.53","91.16","89.34","1.41%"
"Mar 19, 2015","89.57","89.96","90.34","89.18","-0.38%"
"Mar 18, 2015","89.91","88.78","90.58","88.30","1.40%"
"Mar 17, 2015","88.67","89.39","89.86","88.56","-0.84%"
"Mar 16, 2015","89.42","88.88","89.92","88.80","0.34%"
"Mar 13, 2015","89.12","89.61","89.90","88.64","-0.55%"
"Mar 12, 2015","89.61","88.62","90.01","88.40","1.16%"
"Mar 11, 2015","88.58","88.13","88.73","87.25","0.52%"
"Mar 10, 2015","88.12","89.12","89.26","87.88","-1.19%"
"Mar 09, 2015","89.18","88.95","89.55","88.68","0.24%"
"Mar 06, 2015","88.97","89.87","90.45","88.84","-1.02%"
"Mar 05, 2015","89.89","90.84","91.04","89.59","-1.05%"
"Mar 04, 2015","90.84","90.44","91.18","90.34","0.49%"
"Mar 03, 2015","90.40","90.20","90.55","89.98","0.20%"
"Mar 02, 2015","90.22","90.68","90.88","90.06","-0.22%"
"Feb 27, 2015","90.42","89.97","90.65","89.75","0.50%"
"Feb 26, 2015","89.97","89.84","90.44","89.76","0.18%"
"Feb 25, 2015","89.81","89.14","89.91","88.86","0.77%"
"Feb 24, 2015","89.12","89.39","89.61","88.58","-0.32%"
"Feb 23, 2015","89.41","89.65","89.82","89.29","-0.19%"
"Feb 20, 2015","89.58","89.49","89.90","89.00","0.16%"
"Feb 19, 2015","89.44","89.54","89.84","89.25","-0.06%"
"Feb 18, 2015","89.49","89.86","90.01","89.49","-0.47%"
"Feb 17, 2015","89.91","88.91","90.16","88.59","1.16%"
"Feb 16, 2015","88.88","88.59","89.36","88.09","0.37%"
"Feb 13, 2015","88.55","88.48","88.75","88.22","0.12%"
"Feb 12, 2015","88.44","88.71","88.86","87.26","-0.32%"
"Feb 11, 2015","88.72","88.37","88.99","88.35","0.35%"
"Feb 10, 2015","88.41","87.97","88.68","87.69","0.55%"
"Feb 09, 2015","87.93","87.44","88.33","87.15","0.40%"
"Feb 06, 2015","87.58","86.92","87.87","86.67","0.77%"
"Feb 05, 2015","86.91","86.37","87.35","86.14","0.56%"
"Feb 04, 2015","86.43","86.54","87.75","85.84","-0.12%"
"Feb 03, 2015","86.53","85.84","87.20","84.08","0.73%"
"Feb 02, 2015","85.90","85.35","86.04","84.66","0.72%"
"Jan 30, 2015","85.29","85.94","86.29","84.78","-0.74%"
"Jan 29, 2015","85.93","86.02","86.78","85.59","-0.08%"
"Jan 28, 2015","86.00","87.81","88.38","85.92","-2.06%"
"Jan 27, 2015","87.81","87.94","88.27","87.31","-0.17%"
"Jan 26, 2015","87.96","87.72","88.28","86.83","0.15%"
"Jan 23, 2015","87.83","88.98","89.30","87.67","-1.21%"
"Jan 22, 2015","88.91","89.05","89.38","88.48","-0.17%"
"Jan 21, 2015","89.06","90.76","90.89","88.95","-1.86%"
"Jan 20, 2015","90.75","91.50","91.95","90.53","-0.80%"
"Jan 19, 2015","91.48","91.62","91.69","91.10","-0.23%"
"Jan 16, 2015","91.69","90.95","91.79","90.49","0.89%"
"Jan 15, 2015","90.88","90.51","91.92","90.25","0.39%"
"Jan 14, 2015","90.53","91.28","91.31","89.83","-0.79%"
"Jan 13, 2015","91.25","92.08","92.33","90.70","-0.94%"
"Jan 12, 2015","92.12","92.83","93.16","91.72","-0.85%"
"Jan 09, 2015","92.91","93.66","93.82","92.75","-0.76%"
"Jan 08, 2015","93.62","92.79","93.68","92.65","0.88%"
"Jan 07, 2015","92.80","91.87","92.82","91.78","1.00%"
"Jan 06, 2015","91.88","91.96","92.58","91.62","-0.08%"
"Jan 05, 2015","91.95","92.78","92.78","91.72","-0.98%"
"Jan 02, 2015","92.86","93.46","93.57","92.56","-0.61%"
"Jan 01, 2015","93.43","93.36","93.58","93.19","0.07%"
"Dec 31, 2014","93.36","93.55","93.94","93.17","-0.19%"
"Dec 30, 2014","93.54","93.99","94.01","93.19","-0.47%"
"Dec 29, 2014","93.98","93.32","94.08","93.22","0.58%"
"Dec 26, 2014","93.44","93.01","93.64","92.94","0.56%"
"Dec 25, 2014","92.92","93.08","93.22","92.84","-0.18%"
"Dec 24, 2014","93.09","93.09","93.28","92.87","0.05%"
"Dec 23, 2014","93.04","92.78","93.36","92.71","0.28%"
"Dec 22, 2014","92.78","92.44","93.12","92.12","0.17%"
"Dec 19, 2014","92.62","92.26","93.08","92.22","0.39%"
"Dec 18, 2014","92.26","91.40","92.45","91.18","0.92%"
"Dec 17, 2014","91.42","90.77","91.88","90.32","0.71%"
"Dec 16, 2014","90.78","91.26","91.66","89.98","-0.53%"
"Dec 15, 2014","91.26","92.46","92.46","90.92","-1.23%"
"Dec 12, 2014","92.40","92.76","92.99","91.97","-0.41%"
"Dec 11, 2014","92.78","92.04","93.32","91.82","0.81%"
"Dec 10, 2014","92.03","91.96","92.48","90.65","0.09%"
"Dec 09, 2014","91.95","92.38","92.47","91.30","-0.45%"
"Dec 08, 2014","92.37","93.58","93.74","92.29","-1.35%"
"Dec 05, 2014","93.63","93.28","94.03","93.12","0.39%"
"Dec 04, 2014","93.27","92.98","93.55","92.69","0.33%"
"Dec 03, 2014","92.96","93.06","93.25","92.64","-0.11%"
"Dec 02, 2014","93.06","93.14","93.50","92.78","-0.08%"
"Dec 01, 2014","93.13","92.97","93.49","92.50","-0.04%"
"Nov 28, 2014","93.17","92.63","93.33","92.48","0.63%"
"Nov 27, 2014","92.59","92.67","93.00","92.35","-0.11%"
"Nov 26, 2014","92.69","92.14","92.97","91.86","0.59%"
"Nov 25, 2014","92.15","92.92","93.18","91.79","-0.88%"
"Nov 24, 2014","92.97","92.84","93.28","92.81","0.08%"
"Nov 21, 2014","92.90","93.03","93.74","92.53","-0.14%"
"Nov 20, 2014","93.03","92.62","93.17","92.45","0.41%"
"Nov 19, 2014","92.65","92.59","92.91","92.09","0.05%"
"Nov 18, 2014","92.60","92.26","93.25","92.23","0.35%"
"Nov 17, 2014","92.28","92.08","92.83","91.81","0.35%"
"Nov 14, 2014","91.96","91.25","92.31","90.99","0.80%"
"Nov 13, 2014","91.23","91.02","91.63","90.66","0.23%"
"Nov 12, 2014","91.02","90.42","91.20","90.23","0.67%"
"Nov 11, 2014","90.41","89.00","90.53","88.95","1.57%"
"Nov 10, 2014","89.01","88.79","89.25","88.69","0.21%"
"Nov 07, 2014","88.82","88.65","89.03","88.21","0.23%"
"Nov 06, 2014","88.62","88.62","88.87","87.97","0.01%"
"Nov 05, 2014","88.61","88.77","89.31","88.15","-0.14%"
"Nov 04, 2014","88.73","88.08","88.83","87.69","0.76%"
"Nov 03, 2014","88.06","87.31","88.27","87.15","0.65%"
"Oct 31, 2014","87.49","85.77","88.15","85.56","2.10%"
"Oct 30, 2014","85.69","84.99","85.97","84.69","0.85%"
"Oct 29, 2014","84.97","85.66","86.19","84.58","-0.81%"
"Oct 28, 2014","85.66","85.11","85.80","84.98","0.63%"
"Oct 27, 2014","85.12","84.88","85.16","84.77","0.20%"
"Oct 24, 2014","84.95","84.78","85.16","84.34","0.31%"
"Oct 23, 2014","84.69","85.00","85.00","83.97","-0.32%"
"Oct 22, 2014","84.96","85.16","85.41","84.80","-0.26%"
"Oct 21, 2014","85.18","85.22","85.52","84.88","-0.05%"
"Oct 20, 2014","85.22","84.79","85.44","84.69","0.66%"
"Oct 17, 2014","84.66","84.66","84.97","83.85","0.07%"
"Oct 16, 2014","84.60","84.59","84.87","83.34","0.00%"
"Oct 15, 2014","84.60","83.96","84.81","83.65","0.77%"
"Oct 14, 2014","83.95","84.32","84.95","83.58","-0.46%"
"Oct 13, 2014","84.34","83.88","84.82","83.62","0.21%"
"Oct 10, 2014","84.16","84.84","84.93","84.02","-0.80%"
"Oct 09, 2014","84.84","85.47","85.91","84.52","-0.74%"
"Oct 08, 2014","85.47","84.64","85.58","84.37","0.98%"
"Oct 07, 2014","84.64","85.35","85.45","84.52","-0.82%"
"Oct 06, 2014","85.34","85.13","85.52","84.72","0.13%"
"Oct 03, 2014","85.23","85.69","86.08","84.95","-0.53%"
"Oct 02, 2014","85.68","84.78","86.06","84.68","1.05%"
"Oct 01, 2014","84.79","85.63","85.94","84.71","-0.97%"
"Sep 30, 2014","85.62","84.98","85.66","84.71","0.75%"
"Sep 29, 2014","84.98","85.81","86.12","84.38","-1.15%"
"Sep 26, 2014","85.97","86.25","86.61","85.88","-0.26%"
"Sep 25, 2014","86.19","88.03","88.21","86.03","-2.11%"
"Sep 24, 2014","88.05","87.67","88.16","87.55","0.42%"
"Sep 23, 2014","87.68","88.38","88.49","87.57","-0.81%"
"Sep 22, 2014","88.40","88.65","89.06","88.27","-0.26%"
"Sep 19, 2014","88.63","88.64","89.00","88.41","-0.01%"
"Sep 18, 2014","88.64","87.78","88.66","87.62","0.99%"
"Sep 17, 2014","87.77","87.86","88.05","87.40","-0.10%"
"Sep 16, 2014","87.86","87.66","88.02","87.25","0.26%"
"Sep 15, 2014","87.63","87.28","87.69","87.14","0.13%"
"Sep 12, 2014","87.52","87.67","87.83","87.36","-0.17%"
"Sep 11, 2014","87.67","87.85","87.99","87.30","-0.22%"
"Sep 10, 2014","87.86","87.58","88.09","87.52","0.33%"
"Sep 09, 2014","87.57","87.71","87.96","87.37","-0.18%"
"Sep 08, 2014","87.73","87.43","87.84","87.21","0.19%"
"Sep 05, 2014","87.56","87.47","87.62","87.06","0.14%"
"Sep 04, 2014","87.44","87.25","87.66","87.16","0.18%"
"Sep 03, 2014","87.28","87.40","87.56","87.15","-0.11%"
"Sep 02, 2014","87.38","87.44","87.64","87.19","-0.06%"
"Sep 01, 2014","87.43","86.94","87.50","86.84","0.45%"
"Aug 29, 2014","87.04","86.98","87.24","86.69","0.12%"
"Aug 28, 2014","86.94","86.97","87.26","86.71","-0.05%"
"Aug 27, 2014","86.98","86.70","87.15","86.66","0.30%"
"Aug 26, 2014","86.72","86.85","86.93","86.54","-0.12%"
"Aug 25, 2014","86.82","87.35","87.81","86.68","-0.75%"
"Aug 22, 2014","87.48","87.39","87.63","87.13","0.21%"
"Aug 21, 2014","87.30","86.85","87.34","86.73","0.48%"
"Aug 20, 2014","86.88","86.67","87.03","86.34","0.27%"
"Aug 19, 2014","86.65","86.98","87.03","86.45","-0.37%"
"Aug 18, 2014","86.97","86.75","87.10","86.63","0.15%"
"Aug 15, 2014","86.84","87.00","87.30","86.66","-0.18%"
"Aug 14, 2014","87.00","86.60","87.16","86.57","0.42%"
"Aug 13, 2014","86.64","86.28","86.78","86.08","0.43%"
"Aug 12, 2014","86.27","86.44","86.49","85.99","-0.20%"
"Aug 11, 2014","86.44","86.33","86.59","86.33","0.09%"
"Aug 08, 2014","86.36","86.58","86.61","85.78","-0.21%"
"Aug 07, 2014","86.54","86.59","86.84","86.41","-0.06%"
"Aug 06, 2014","86.59","86.84","87.00","86.25","-0.33%"
"Aug 05, 2014","86.88","87.46","87.57","86.75","-0.65%"
"Aug 04, 2014","87.45","87.24","87.49","87.17","0.03%"
"Aug 01, 2014","87.42","87.36","87.61","86.98","0.05%"
"Jul 31, 2014","87.38","87.31","87.62","87.16","0.11%"
"Jul 30, 2014","87.28","86.81","87.50","86.75","0.50%"
"Jul 29, 2014","86.85","87.06","87.21","86.68","-0.24%"
"Jul 28, 2014","87.06","87.04","87.24","86.85","-0.06%"
"Jul 25, 2014","87.11","87.32","87.42","86.95","-0.21%"
"Jul 24, 2014","87.29","88.31","88.33","86.91","-1.19%"
"Jul 23, 2014","88.34","87.94","88.41","87.81","0.45%"
"Jul 22, 2014","87.94","88.14","88.19","87.80","-0.19%"
"Jul 21, 2014","88.11","88.10","88.35","87.98","-0.06%"
"Jul 18, 2014","88.16","87.69","88.16","87.49","0.50%"
"Jul 17, 2014","87.72","88.59","88.66","87.66","-0.96%"
"Jul 16, 2014","88.57","89.18","89.26","88.39","-0.66%"
"Jul 15, 2014","89.16","89.43","89.63","89.00","-0.30%"
"Jul 14, 2014","89.43","89.36","89.57","89.21","0.09%"
"Jul 11, 2014","89.35","89.41","89.54","89.16","-0.06%"
"Jul 10, 2014","89.40","89.65","89.72","88.96","-0.29%"
"Jul 09, 2014","89.66","89.26","89.72","89.16","0.44%"
"Jul 08, 2014","89.27","89.21","89.66","89.00","0.06%"
"Jul 07, 2014","89.22","89.27","89.38","89.03","-0.03%"
"Jul 04, 2014","89.25","89.41","89.50","89.06","-0.23%"
"Jul 03, 2014","89.46","89.34","89.64","89.14","0.17%"
"Jul 02, 2014","89.31","89.11","89.39","88.89","0.25%"
"Jul 01, 2014","89.09","88.75","89.28","88.66","0.39%"
"Jun 30, 2014","88.74","88.98","89.10","88.50","-0.27%"
"Jun 27, 2014","88.98","89.33","89.44","88.75","-0.39%"
"Jun 26, 2014","89.33","89.03","89.41","88.82","0.34%"
"Jun 25, 2014","89.03","88.45","89.03","88.22","0.66%"
"Jun 24, 2014","88.45","88.79","88.95","88.37","-0.42%"
"Jun 23, 2014","88.82","88.83","89.24","88.69","0.06%"
"Jun 20, 2014","88.77","88.82","88.90","88.62","-0.07%"
"Jun 19, 2014","88.83","89.03","89.10","88.69","-0.19%"
"Jun 18, 2014","89.00","88.48","89.08","88.34","0.62%"
"Jun 17, 2014","88.45","88.30","88.52","88.18","0.08%"
"Jun 16, 2014","88.38","88.42","88.56","88.22","-0.06%"
"Jun 13, 2014","88.43","88.38","88.58","88.09","0.07%"
"Jun 12, 2014","88.37","87.28","88.69","87.03","1.21%"
"Jun 11, 2014","87.31","87.29","87.66","87.07","0.05%"
"Jun 10, 2014","87.27","87.08","87.29","86.90","0.21%"
"Jun 09, 2014","87.09","86.98","87.41","86.91","-0.06%"
"Jun 06, 2014","87.14","87.04","87.49","86.79","0.13%"
"Jun 05, 2014","87.03","86.52","87.17","86.37","0.58%"
"Jun 04, 2014","86.53","86.42","86.64","86.24","0.10%"
"Jun 03, 2014","86.44","86.52","86.78","86.28","-0.12%"
"Jun 02, 2014","86.54","86.54","86.72","86.27","0.02%"
"May 30, 2014","86.52","86.39","86.54","86.13","0.16%"
"May 29, 2014","86.38","86.50","86.58","85.81","-0.15%"
"May 28, 2014","86.51","87.35","87.43","86.18","-0.95%"
"May 27, 2014","87.34","87.15","87.46","87.01","0.21%"
"May 26, 2014","87.16","87.06","87.25","86.92","0.08%"
"May 23, 2014","87.09","87.12","87.33","86.91","-0.06%"
"May 22, 2014","87.14","86.98","87.41","86.73","0.22%"
"May 21, 2014","86.95","86.90","87.01","86.39","0.09%"
"May 20, 2014","86.87","87.59","87.67","86.62","-0.82%"
"May 19, 2014","87.59","87.59","87.91","87.31","0.01%"
"May 16, 2014","87.58","87.84","87.95","87.55","-0.24%"
"May 15, 2014","87.79","88.32","88.68","87.46","-0.61%"
"May 14, 2014","88.33","88.22","88.52","88.05","0.10%"
"May 13, 2014","88.24","88.07","88.58","87.99","0.23%"
"May 12, 2014","88.04","87.75","88.17","87.60","0.34%"
"May 09, 2014","87.74","87.91","88.04","87.52","-0.19%"
"May 08, 2014","87.91","88.27","88.38","87.62","-0.41%"
"May 07, 2014","88.27","88.88","88.91","87.88","-0.70%"
"May 06, 2014","88.89","88.64","89.32","88.58","0.29%"
"May 05, 2014","88.63","88.51","88.73","88.13","0.06%"
"May 02, 2014","88.58","88.35","88.80","88.10","0.26%"
"May 01, 2014","88.35","88.11","88.45","87.98","0.26%"
"Apr 30, 2014","88.12","87.78","88.25","87.54","0.40%"
"Apr 29, 2014","87.77","87.52","87.84","87.33","0.30%"
"Apr 28, 2014","87.51","87.59","87.80","87.19","-0.13%"
"Apr 25, 2014","87.62","87.66","87.81","87.45","-0.05%"
"Apr 24, 2014","87.66","88.02","88.53","87.46","-0.48%"
"Apr 23, 2014","88.08","88.24","88.49","87.62","-0.20%"
"Apr 22, 2014","88.26","87.96","88.46","87.83","0.33%"
"Apr 21, 2014","87.97","87.89","88.15","87.67","0.00%"
"Apr 18, 2014","87.97","87.81","88.11","87.75","0.25%"
"Apr 17, 2014","87.75","88.16","88.32","87.66","-0.49%"
"Apr 16, 2014","88.18","88.11","88.35","87.51","0.09%"
"Apr 15, 2014","88.10","88.43","88.60","87.61","-0.43%"
"Apr 14, 2014","88.48","88.21","88.56","87.77","0.23%"
"Apr 11, 2014","88.28","88.13","88.45","87.64","0.16%"
"Apr 10, 2014","88.14","88.83","89.25","88.03","-0.81%"
"Apr 09, 2014","88.86","88.36","88.99","88.12","0.60%"
"Apr 08, 2014","88.33","88.73","89.12","88.05","-0.43%"
"Apr 07, 2014","88.71","88.87","89.08","88.49","-0.12%"
"Apr 04, 2014","88.82","88.78","89.24","88.55","0.02%"
"Apr 03, 2014","88.80","89.05","89.12","88.49","-0.29%"
"Apr 02, 2014","89.06","89.56","89.60","88.71","-0.52%"
"Apr 01, 2014","89.53","89.52","89.93","89.37","-0.02%"
"Mar 31, 2014","89.55","89.14","89.61","88.89","0.55%"
"Mar 28, 2014","89.06","88.65","89.25","88.49","0.50%"
"Mar 27, 2014","88.62","87.64","88.77","87.49","1.07%"
"Mar 26, 2014","87.68","87.75","88.36","87.59","-0.02%"
"Mar 25, 2014","87.70","87.34","87.86","87.27","0.41%"
"Mar 24, 2014","87.34","87.25","87.63","87.15","0.06%"
"Mar 21, 2014","87.29","87.38","87.66","87.13","-0.10%"
"Mar 20, 2014","87.38","87.63","87.81","87.14","-0.27%"
"Mar 19, 2014","87.62","87.48","87.94","87.18","0.16%"
"Mar 18, 2014","87.48","87.17","87.71","86.63","0.36%"
"Mar 17, 2014","87.17","86.52","87.42","86.30","0.75%"
"Mar 14, 2014","86.52","87.01","87.18","86.33","-0.55%"
"Mar 13, 2014","87.00","87.59","88.34","86.50","-0.68%"
"Mar 12, 2014","87.60","87.27","87.63","86.68","0.38%"
"Mar 11, 2014","87.27","87.47","87.91","87.02","-0.23%"
"Mar 10, 2014","87.47","87.46","87.59","86.76","0.00%"
"Mar 07, 2014","87.47","87.38","88.00","87.16","0.13%"
"Mar 06, 2014","87.36","86.06","87.58","86.00","1.46%"
"Mar 05, 2014","86.10","85.77","86.38","85.57","0.38%"
"Mar 04, 2014","85.77","84.95","85.89","84.77","0.98%"
"Mar 03, 2014","84.94","85.05","85.17","84.51","-0.56%"
"Feb 28, 2014","85.42","85.42","85.91","85.17","-0.06%"
"Feb 27, 2014","85.47","85.16","85.78","84.84","0.42%"
"Feb 26, 2014","85.11","85.17","85.43","84.70","-0.06%"
"Feb 25, 2014","85.16","85.36","85.64","84.95","-0.28%"
"Feb 24, 2014","85.40","85.02","85.56","84.58","0.57%"
"Feb 21, 2014","84.92","84.94","85.31","84.77","-0.01%"
"Feb 20, 2014","84.93","84.66","85.12","84.00","0.31%"
"Feb 19, 2014","84.67","85.02","85.25","84.54","-0.41%"
"Feb 18, 2014","85.02","85.34","85.81","84.91","-0.32%"
"Feb 17, 2014","85.29","85.27","85.36","84.86","0.08%"
"Feb 14, 2014","85.22","85.30","85.69","84.72","-0.01%"
"Feb 13, 2014","85.23","85.33","85.50","84.64","-0.09%"
"Feb 12, 2014","85.31","85.41","85.81","85.08","-0.12%"
"Feb 11, 2014","85.41","84.57","85.67","84.41","1.02%"
"Feb 10, 2014","84.55","84.85","85.03","84.29","-0.39%"
"Feb 07, 2014","84.88","84.20","85.00","83.73","0.78%"
"Feb 06, 2014","84.22","83.34","84.52","83.22","1.07%"
"Feb 05, 2014","83.33","83.78","83.92","82.89","-0.56%"
"Feb 04, 2014","83.80","81.66","83.97","81.42","2.63%"
"Feb 03, 2014","81.65","82.50","83.19","81.50","-1.07%"
"Jan 31, 2014","82.53","83.89","84.12","82.44","-1.62%"
"Jan 30, 2014","83.89","84.02","84.17","83.18","-0.17%"
"Jan 29, 2014","84.03","85.01","85.70","83.41","-1.16%"
"Jan 28, 2014","85.02","84.43","85.70","84.34","0.70%"
"Jan 27, 2014","84.43","84.18","85.04","83.69","0.49%"
"Jan 24, 2014","84.02","85.72","85.92","83.94","-2.02%"
"Jan 23, 2014","85.75","86.89","87.00","85.39","-1.27%"
"Jan 22, 2014","86.85","86.75","87.12","86.48","0.09%"
"Jan 21, 2014","86.77","86.77","87.27","86.43","0.02%"
"Jan 20, 2014","86.75","86.06","86.78","85.54","0.67%"
"Jan 17, 2014","86.17","87.22","87.27","86.02","-1.18%"
"Jan 16, 2014","87.20","87.17","87.39","86.63","0.02%"
"Jan 15, 2014","87.18","87.35","87.48","86.96","-0.19%"
"Jan 14, 2014","87.35","86.28","87.38","86.22","1.24%"
"Jan 13, 2014","86.28","86.42","86.64","85.92","-0.22%"
"Jan 10, 2014","86.47","86.56","86.65","85.78","-0.08%"
"Jan 09, 2014","86.54","86.68","86.87","86.23","-0.15%"
"Jan 08, 2014","86.67","86.62","87.24","86.47","0.01%"
"Jan 07, 2014","86.66","86.42","86.76","86.20","0.29%"
"Jan 06, 2014","86.41","86.75","86.93","86.01","-0.39%"
"Jan 03, 2014","86.75","85.79","86.87","85.40","1.17%"
"Jan 02, 2014","85.75","86.25","86.72","85.51","-0.61%"
"Jan 01, 2014","86.28","86.59","86.75","86.22","-0.22%"
"Dec 31, 2013","86.47","86.28","86.80","86.13","0.24%"
"Dec 30, 2013","86.26","85.71","86.40","85.54","0.65%"
"Dec 27, 2013","85.70","85.61","86.05","85.45","0.13%"
